ProductID,ProductName,Category,Subcategory,SupplierID,Cost,Price,ProductStatus
1136,RainShell Jackets,Apparel,Jackets,19,217.19,547.79,Active
1137,LED Camp Lighting,Camping,Lighting,6,141.32,317.01,Discontinued
1138,RainShell Jackets,Apparel,Jackets,6,241.61,631.02,Active
1139,Explorer Backpacks,Hiking,Backpacks,49,197.08,354.53,Active
1140,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,59,202.26,491.54,Active
1141,Ocean Kayaks,Kayaking,Kayaks,33,169.72,435.31,Active
1142,Adventure Trail Shoes,Footwear,Trail Shoes,28,124.35,272.11,Active
1143,Explorer Trail Shoes,Footwear,Trail Shoes,6,54.73,124.95,Active
1144,Pro Reels,Fishing,Reels,46,172.35,397.55,Active
1145,TrailPro Hiking Boots,Footwear,Hiking Boots,52,122.37,184.88,Discontinued
1146,RainShell Jackets,Apparel,Jackets,16,174.24,317.22,Discontinued
1147,StormGuard Jackets,Apparel,Jackets,7,28.37,41.51,Discontinued
1148,TrailPro Hiking Boots,Footwear,Hiking Boots,17,168.61,370.25,Active
1149,StormGuard Jackets,Apparel,Jackets,30,13.9,33.87,Active
1150,Carbon Trekking Poles,Hiking,Trekking Poles,20,29.99,78.8,Active
1151,Tournament Reels,Fishing,Reels,22,117.99,298.63,Active
1152,Trail Backpacks,Hiking,Backpacks,56,189.29,425.08,Active
1153,Summit Hiking Boots,Footwear,Hiking Boots,42,104.78,148.64,Discontinued
1154,Explorer Trail Shoes,Footwear,Trail Shoes,32,241.79,542.25,Active
1155,Tournament Reels,Fishing,Reels,26,171.71,406.34,Active
1156,Summit Tents,Camping,Tents,2,13.33,20.75,Active
1157,Explorer Tents,Camping,Tents,28,165.67,382.64,Active
1158,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,8,45.56,90.69,Active
1159,Aluminum Trekking Poles,Hiking,Trekking Poles,38,123.16,320.67,Active
1160,Ultralight Trekking Poles,Hiking,Trekking Poles,22,209.07,407.36,Active
1161,Outdoor Lantern Lighting,Camping,Lighting,32,113.63,225.21,Active
1162,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,40,126.66,282.13,Discontinued
1163,Adventure Backpacks,Hiking,Backpacks,36,14.56,32.13,Active
1164,Outdoor Shirts,Apparel,Shirts,42,38.07,86.49,Active
1165,Runner Trail Shoes,Footwear,Trail Shoes,31,48.72,117.74,Active
1166,Mountain Hiking Boots,Footwear,Hiking Boots,22,62.73,167.66,Discontinued
1167,Ultralight Trekking Poles,Hiking,Trekking Poles,54,180.73,495.87,Active
1168,Mountain Hiking Boots,Footwear,Hiking Boots,6,59.73,141.38,Discontinued
1169,Trail Backpacks,Hiking,Backpacks,51,47.52,99.27,Discontinued
1170,Runner Trail Shoes,Footwear,Trail Shoes,2,60.26,88.33,Active
1171,Moisture Shirts,Apparel,Shirts,58,48.07,123.02,Active
1172,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,36,37.35,64.14,Active
1173,Adventure Trail Shoes,Footwear,Trail Shoes,50,198.37,491.39,Active
1174,Adventure Backpacks,Hiking,Backpacks,52,22.1,60.22,Discontinued
1175,Alpine Tents,Camping,Tents,7,207.67,302.94,Active
1176,River Kayaks,Kayaking,Kayaks,19,228.64,370.36,Discontinued
1177,Tournament Reels,Fishing,Reels,24,218.92,353.78,Active
1178,Trail Backpacks,Hiking,Backpacks,50,115.39,228.71,Active
1179,Aluminum Trekking Poles,Hiking,Trekking Poles,18,78.82,129.25,Active
1180,Aluminum Paddles,Kayaking,Paddles,49,161.07,280.85,Discontinued
1181,Explorer Backpacks,Hiking,Backpacks,30,109.22,215.49,Active
1182,Cold Weather Sleeping Bags,Camping,Sleeping Bags,34,194.84,468.53,Active
1183,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,28,106.4,264.01,Active
1184,Mountain Hiking Boots,Footwear,Hiking Boots,37,231.4,372.86,Active
1185,Aluminum Paddles,Kayaking,Paddles,36,106.48,250.57,Active
1186,Aluminum Paddles,Kayaking,Paddles,34,11.9,21.32,Active
1187,Aluminum Paddles,Kayaking,Paddles,40,164.53,434.79,Discontinued
1188,Aluminum Paddles,Kayaking,Paddles,6,196.1,516.4,Active
1189,Pro Reels,Fishing,Reels,9,184.02,448.29,Active
1190,Adventure Backpacks,Hiking,Backpacks,49,142.43,303.36,Active
1191,TrailMaster Tents,Camping,Tents,47,67.92,168.7,Discontinued
1192,Professional Rods,Fishing,Rods,41,24.39,46.88,Active
1193,Alpine Tents,Camping,Tents,1,117.7,259.11,Discontinued
1194,StormGuard Jackets,Apparel,Jackets,58,247.36,542.17,Active
1195,Outdoor Shirts,Apparel,Shirts,37,170.06,432.14,Active
1196,Carbon Paddles,Kayaking,Paddles,13,35.25,74.84,Active
1197,Summit Hiking Boots,Footwear,Hiking Boots,6,180.79,462.79,Active
1198,Cold Weather Sleeping Bags,Camping,Sleeping Bags,24,124.3,251.66,Discontinued
1199,Pro Reels,Fishing,Reels,29,150.23,344.18,Discontinued
1200,Carbon Paddles,Kayaking,Paddles,46,44.64,70.44,Discontinued
1201,Adventure Backpacks,Hiking,Backpacks,48,61.03,125.89,Active
1202,Spin Reels,Fishing,Reels,8,154.38,304.45,Active
1203,Spin Reels,Fishing,Reels,20,135.47,211.99,Active
1204,Outdoor Shirts,Apparel,Shirts,51,16.71,26.74,Discontinued
1205,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,32,61.74,157.24,Active
1206,Rechargeable Lighting,Camping,Lighting,31,26.22,38.35,Active
1207,Pro Reels,Fishing,Reels,47,197.52,407.94,Active
1208,Aluminum Trekking Poles,Hiking,Trekking Poles,47,170.13,273.67,Active
1209,Outdoor Lantern Lighting,Camping,Lighting,58,159.66,310.08,Discontinued
1210,StormGuard Jackets,Apparel,Jackets,42,223.61,543.43,Active
1211,Adventure Backpacks,Hiking,Backpacks,20,161.23,399.89,Active
1212,River Kayaks,Kayaking,Kayaks,49,239.24,516.42,Active
1213,Lake Rods,Fishing,Rods,43,130.63,186.3,Active
1214,Cold Weather Sleeping Bags,Camping,Sleeping Bags,57,68.87,164.45,Discontinued
1215,Outdoor Lantern Lighting,Camping,Lighting,32,86.9,193.3,Active
1216,Performance Shirts,Apparel,Shirts,21,109.58,285.29,Discontinued
1217,RainShell Jackets,Apparel,Jackets,19,245.15,529.15,Active
1218,Carbon Trekking Poles,Hiking,Trekking Poles,44,47.01,128.48,Active
1219,Rechargeable Lighting,Camping,Lighting,20,53.55,128.45,Discontinued
1220,Cold Weather Sleeping Bags,Camping,Sleeping Bags,25,109.08,202.22,Active
1221,Summit Tents,Camping,Tents,32,190.51,423.02,Discontinued
1222,Cold Weather Sleeping Bags,Camping,Sleeping Bags,5,86.4,187.87,Discontinued
1223,Mountain Sleeping Bags,Camping,Sleeping Bags,18,66.1,174.54,Active
1224,Explorer Backpacks,Hiking,Backpacks,55,146.38,296.33,Active
1225,Ultralight Trekking Poles,Hiking,Trekking Poles,35,246.47,614.9,Discontinued
1226,Spin Reels,Fishing,Reels,54,10.24,21.0,Active
1227,River Kayaks,Kayaking,Kayaks,18,24.44,65.76,Active
1228,Aluminum Paddles,Kayaking,Paddles,54,212.19,360.27,Active
1229,Alpine Tents,Camping,Tents,8,82.15,160.47,Active
1230,Aluminum Paddles,Kayaking,Paddles,52,60.6,127.67,Active
1231,Aluminum Paddles,Kayaking,Paddles,18,245.11,586.02,Active
1232,Aluminum Paddles,Kayaking,Paddles,22,60.55,166.06,Active
1233,Explorer Kayaks,Kayaking,Kayaks,1,231.34,521.05,Active
1234,Ocean Kayaks,Kayaking,Kayaks,32,143.39,340.56,Discontinued
1235,Professional Rods,Fishing,Rods,58,166.3,358.23,Discontinued
1236,Ocean Kayaks,Kayaking,Kayaks,39,243.29,468.8,Active
1237,Mountain Hiking Boots,Footwear,Hiking Boots,24,246.11,387.54,Active
1238,Summit Hiking Boots,Footwear,Hiking Boots,44,188.35,463.68,Active
1239,Adventure Backpacks,Hiking,Backpacks,15,160.06,405.24,Active
1240,Runner Trail Shoes,Footwear,Trail Shoes,46,77.38,206.32,Active
1241,Explorer Tents,Camping,Tents,33,36.63,65.5,Discontinued
1242,Adventure Backpacks,Hiking,Backpacks,39,187.32,438.52,Active
1243,LED Camp Lighting,Camping,Lighting,60,189.03,298.37,Active
1244,Spin Reels,Fishing,Reels,45,213.44,305.72,Active
1245,Carbon Paddles,Kayaking,Paddles,42,235.09,540.08,Active
1246,Outdoor Shirts,Apparel,Shirts,30,75.77,178.23,Discontinued
1247,StormGuard Jackets,Apparel,Jackets,27,63.89,114.31,Discontinued
1248,Thermal Jackets,Apparel,Jackets,37,56.71,85.89,Active
1249,Explorer Kayaks,Kayaking,Kayaks,16,111.72,168.05,Active
1250,Aluminum Trekking Poles,Hiking,Trekking Poles,2,25.08,57.07,Discontinued
1251,Mountain Hiking Boots,Footwear,Hiking Boots,54,201.33,545.42,Active
1252,Explorer Backpacks,Hiking,Backpacks,4,67.21,126.16,Active
1253,River Rods,Fishing,Rods,49,196.18,444.82,Active
1254,Carbon Paddles,Kayaking,Paddles,3,30.53,45.34,Discontinued
1255,RainShell Jackets,Apparel,Jackets,4,24.88,62.78,Active
1256,Spin Reels,Fishing,Reels,4,34.44,50.91,Active
1257,Runner Trail Shoes,Footwear,Trail Shoes,56,158.15,312.43,Active
1258,Adventure Trail Shoes,Footwear,Trail Shoes,40,200.84,528.59,Active
1259,Thermal Jackets,Apparel,Jackets,7,134.13,298.16,Active
1260,Outdoor Lantern Lighting,Camping,Lighting,13,26.21,65.66,Active
1261,Aluminum Paddles,Kayaking,Paddles,29,111.04,268.1,Active
1262,Trail Backpacks,Hiking,Backpacks,28,24.52,45.03,Active
1263,RainShell Jackets,Apparel,Jackets,19,122.69,275.4,Active
1264,Outdoor Lantern Lighting,Camping,Lighting,16,167.84,268.95,Active
1265,Runner Trail Shoes,Footwear,Trail Shoes,13,244.36,561.24,Active
1266,StormGuard Jackets,Apparel,Jackets,30,124.17,294.11,Active
1267,Tournament Reels,Fishing,Reels,7,81.91,152.36,Discontinued
1268,Cold Weather Sleeping Bags,Camping,Sleeping Bags,45,230.79,529.5,Active
1269,Summit Hiking Boots,Footwear,Hiking Boots,53,125.38,310.4,Active
1270,Carbon Paddles,Kayaking,Paddles,1,106.08,271.2,Active
1271,TrailMaster Tents,Camping,Tents,19,17.2,26.85,Discontinued
1272,Carbon Trekking Poles,Hiking,Trekking Poles,19,244.07,409.74,Active
1273,Ultralight Trekking Poles,Hiking,Trekking Poles,16,51.83,134.06,Active
1274,Trail Backpacks,Hiking,Backpacks,2,212.29,567.86,Active
1275,TrailPro Hiking Boots,Footwear,Hiking Boots,16,234.67,428.77,Active
1276,StormGuard Jackets,Apparel,Jackets,57,244.5,683.81,Discontinued
1277,River Kayaks,Kayaking,Kayaks,51,44.66,120.31,Active
1278,Ultralight Trekking Poles,Hiking,Trekking Poles,41,99.82,223.53,Active
1279,Outdoor Lantern Lighting,Camping,Lighting,51,55.38,119.05,Active
1280,RainShell Jackets,Apparel,Jackets,9,161.07,288.65,Discontinued
1281,Explorer Backpacks,Hiking,Backpacks,11,199.84,451.81,Discontinued
1282,Aluminum Paddles,Kayaking,Paddles,46,134.53,222.05,Active
1283,Tournament Reels,Fishing,Reels,38,239.38,493.9,Discontinued
1284,River Kayaks,Kayaking,Kayaks,56,62.69,105.58,Active
1285,TrailPro Hiking Boots,Footwear,Hiking Boots,11,112.01,215.95,Active
1286,RainShell Jackets,Apparel,Jackets,34,190.39,345.19,Active
1287,Explorer Backpacks,Hiking,Backpacks,29,132.94,248.72,Discontinued
1288,Adventure Trail Shoes,Footwear,Trail Shoes,25,203.08,374.44,Active
1289,Carbon Trekking Poles,Hiking,Trekking Poles,58,73.75,111.09,Active
1290,Thermal Jackets,Apparel,Jackets,5,232.39,357.36,Active
1291,LED Camp Lighting,Camping,Lighting,17,90.1,211.3,Active
1292,Carbon Paddles,Kayaking,Paddles,55,179.35,501.68,Active
1293,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,26,207.35,517.62,Discontinued
1294,Lake Rods,Fishing,Rods,10,166.98,465.04,Discontinued
1295,Adventure Backpacks,Hiking,Backpacks,34,189.79,391.77,Discontinued
1296,Aluminum Paddles,Kayaking,Paddles,13,200.06,367.77,Discontinued
1297,Carbon Paddles,Kayaking,Paddles,2,115.28,299.05,Active
1298,Explorer Backpacks,Hiking,Backpacks,52,236.4,334.16,Active
1299,Thermal Jackets,Apparel,Jackets,49,112.17,275.23,Active
1300,StormGuard Jackets,Apparel,Jackets,10,198.49,534.14,Active
1301,Pro Reels,Fishing,Reels,35,59.01,114.89,Discontinued
1302,Carbon Trekking Poles,Hiking,Trekking Poles,41,88.92,244.24,Active
1303,Alpine Tents,Camping,Tents,53,171.97,283.53,Discontinued
1304,Summit Tents,Camping,Tents,19,26.68,73.32,Active
1305,Ultralight Trekking Poles,Hiking,Trekking Poles,24,135.85,276.66,Active
1306,Aluminum Trekking Poles,Hiking,Trekking Poles,9,103.87,289.32,Discontinued
1307,TrailPro Hiking Boots,Footwear,Hiking Boots,9,239.22,624.84,Active
1308,Moisture Shirts,Apparel,Shirts,37,169.55,275.06,Active
1309,Professional Rods,Fishing,Rods,13,182.03,371.8,Active
1310,Carbon Trekking Poles,Hiking,Trekking Poles,16,207.9,467.11,Active
1311,Pro Reels,Fishing,Reels,6,121.05,176.09,Active
1312,Aluminum Paddles,Kayaking,Paddles,20,178.08,426.73,Discontinued
1313,Lake Rods,Fishing,Rods,47,69.79,185.64,Discontinued
1314,Explorer Trail Shoes,Footwear,Trail Shoes,26,54.03,118.65,Active
1315,Explorer Backpacks,Hiking,Backpacks,43,221.81,477.52,Active
1316,Ocean Kayaks,Kayaking,Kayaks,8,108.71,268.14,Active
1317,TrailMaster Tents,Camping,Tents,14,108.42,176.81,Active
1318,Summit Hiking Boots,Footwear,Hiking Boots,30,163.33,383.15,Discontinued
1319,Performance Shirts,Apparel,Shirts,8,105.2,148.86,Active
1320,Outdoor Shirts,Apparel,Shirts,43,120.73,182.97,Active
1321,Carbon Paddles,Kayaking,Paddles,11,122.99,220.25,Active
1322,LED Camp Lighting,Camping,Lighting,48,52.54,82.69,Discontinued
1323,Adventure Backpacks,Hiking,Backpacks,10,193.26,453.84,Discontinued
1324,RainShell Jackets,Apparel,Jackets,35,181.46,480.83,Active
1325,Mountain Hiking Boots,Footwear,Hiking Boots,46,204.76,470.42,Active
1326,Adventure Trail Shoes,Footwear,Trail Shoes,50,22.58,31.76,Discontinued
1327,Explorer Backpacks,Hiking,Backpacks,2,228.1,383.2,Discontinued
1328,TrailMaster Tents,Camping,Tents,5,206.93,486.69,Active
1329,LED Camp Lighting,Camping,Lighting,33,183.76,268.59,Active
1330,Moisture Shirts,Apparel,Shirts,60,160.43,364.9,Discontinued
1331,Summit Hiking Boots,Footwear,Hiking Boots,12,61.31,116.44,Active
1332,Runner Trail Shoes,Footwear,Trail Shoes,5,103.4,211.17,Active
1333,Carbon Paddles,Kayaking,Paddles,20,26.16,44.63,Discontinued
1334,Outdoor Lantern Lighting,Camping,Lighting,37,199.9,537.95,Active
1335,StormGuard Jackets,Apparel,Jackets,25,87.85,200.58,Active
1336,StormGuard Jackets,Apparel,Jackets,55,192.81,455.55,Discontinued
1337,Cold Weather Sleeping Bags,Camping,Sleeping Bags,25,156.05,346.28,Active
1338,River Rods,Fishing,Rods,8,15.09,37.16,Active
1339,Carbon Trekking Poles,Hiking,Trekking Poles,24,158.74,235.55,Discontinued
1340,RainShell Jackets,Apparel,Jackets,16,100.18,230.3,Discontinued
1341,Carbon Paddles,Kayaking,Paddles,49,76.75,176.61,Active
1342,Tournament Reels,Fishing,Reels,15,205.05,502.53,Active
1343,RainShell Jackets,Apparel,Jackets,43,139.43,372.18,Active
1344,Explorer Kayaks,Kayaking,Kayaks,12,219.45,467.44,Discontinued
1345,River Kayaks,Kayaking,Kayaks,13,218.77,327.71,Active
1346,River Kayaks,Kayaking,Kayaks,36,40.13,65.94,Active
1347,Explorer Backpacks,Hiking,Backpacks,47,184.0,337.83,Active
1348,Carbon Trekking Poles,Hiking,Trekking Poles,37,155.4,283.5,Discontinued
1349,Ocean Kayaks,Kayaking,Kayaks,24,216.98,449.94,Discontinued
1350,TrailPro Hiking Boots,Footwear,Hiking Boots,48,115.93,244.31,Discontinued
1351,Carbon Trekking Poles,Hiking,Trekking Poles,6,192.86,385.4,Active
1352,Professional Rods,Fishing,Rods,30,184.4,324.58,Active
1353,Adventure Trail Shoes,Footwear,Trail Shoes,22,144.91,300.42,Active
1354,Carbon Paddles,Kayaking,Paddles,1,47.13,78.49,Active
1355,Adventure Trail Shoes,Footwear,Trail Shoes,24,235.67,650.14,Discontinued
1356,Explorer Trail Shoes,Footwear,Trail Shoes,57,247.01,370.45,Active
1357,Mountain Sleeping Bags,Camping,Sleeping Bags,17,48.97,120.86,Active
1358,Tournament Reels,Fishing,Reels,42,175.24,416.2,Discontinued
1359,Summit Hiking Boots,Footwear,Hiking Boots,24,124.65,335.32,Active
1360,Ocean Kayaks,Kayaking,Kayaks,10,155.3,422.72,Active
1361,Trail Backpacks,Hiking,Backpacks,46,38.02,58.14,Discontinued
1362,Mountain Hiking Boots,Footwear,Hiking Boots,11,228.39,599.85,Discontinued
1363,Moisture Shirts,Apparel,Shirts,25,242.24,562.45,Active
1364,Carbon Paddles,Kayaking,Paddles,52,36.23,79.77,Active
1365,Ultralight Trekking Poles,Hiking,Trekking Poles,45,60.29,147.57,Active
1366,Explorer Tents,Camping,Tents,45,10.38,15.55,Discontinued
1367,Tournament Reels,Fishing,Reels,12,79.2,158.66,Active
1368,Trail Backpacks,Hiking,Backpacks,8,126.75,266.64,Discontinued
1369,River Rods,Fishing,Rods,52,58.23,142.66,Active
1370,Outdoor Shirts,Apparel,Shirts,56,160.44,364.87,Active
1371,Cold Weather Sleeping Bags,Camping,Sleeping Bags,22,100.65,179.91,Active
1372,Lake Rods,Fishing,Rods,1,126.45,311.67,Active
1373,StormGuard Jackets,Apparel,Jackets,7,149.79,416.82,Active
1374,Lake Rods,Fishing,Rods,49,154.72,430.38,Active
1375,Adventure Trail Shoes,Footwear,Trail Shoes,44,155.05,290.12,Active
1376,Thermal Jackets,Apparel,Jackets,4,169.62,327.33,Active
1377,RainShell Jackets,Apparel,Jackets,47,119.66,284.51,Active
1378,LED Camp Lighting,Camping,Lighting,45,218.56,391.5,Active
1379,Moisture Shirts,Apparel,Shirts,33,174.68,457.28,Discontinued
1380,River Kayaks,Kayaking,Kayaks,53,246.68,676.04,Active
1381,Rechargeable Lighting,Camping,Lighting,48,219.62,605.59,Active
1382,Carbon Paddles,Kayaking,Paddles,40,155.62,305.05,Active
1383,Outdoor Shirts,Apparel,Shirts,58,246.85,641.8,Active
1384,Aluminum Paddles,Kayaking,Paddles,56,155.72,373.22,Active
1385,Carbon Trekking Poles,Hiking,Trekking Poles,36,82.32,192.82,Discontinued
1386,Carbon Trekking Poles,Hiking,Trekking Poles,16,125.72,271.17,Active
1387,Trail Backpacks,Hiking,Backpacks,11,114.37,274.72,Active
1388,Runner Trail Shoes,Footwear,Trail Shoes,58,182.6,425.88,Active
1389,Explorer Kayaks,Kayaking,Kayaks,51,162.05,338.48,Active
1390,Adventure Backpacks,Hiking,Backpacks,48,92.37,247.02,Discontinued
1391,Carbon Paddles,Kayaking,Paddles,6,63.65,99.42,Active
1392,Mountain Sleeping Bags,Camping,Sleeping Bags,8,152.13,253.06,Active
1393,Aluminum Trekking Poles,Hiking,Trekking Poles,4,148.46,208.19,Active
1394,Adventure Trail Shoes,Footwear,Trail Shoes,60,195.11,491.0,Active
1395,River Rods,Fishing,Rods,30,104.87,225.85,Active
1396,Carbon Trekking Poles,Hiking,Trekking Poles,39,129.96,264.87,Active
1397,Adventure Backpacks,Hiking,Backpacks,45,86.83,182.63,Active
1398,Moisture Shirts,Apparel,Shirts,46,208.88,437.19,Discontinued
1399,Cold Weather Sleeping Bags,Camping,Sleeping Bags,47,208.69,353.7,Active
1400,River Kayaks,Kayaking,Kayaks,20,215.63,521.47,Active
1401,Rechargeable Lighting,Camping,Lighting,23,90.98,213.72,Discontinued
1402,Mountain Hiking Boots,Footwear,Hiking Boots,60,184.42,331.09,Active
1403,Carbon Paddles,Kayaking,Paddles,38,41.42,101.61,Active
1404,Aluminum Paddles,Kayaking,Paddles,29,167.11,368.98,Discontinued
1405,RainShell Jackets,Apparel,Jackets,48,62.35,152.62,Active
1406,StormGuard Jackets,Apparel,Jackets,25,198.52,516.51,Discontinued
1407,River Kayaks,Kayaking,Kayaks,12,33.05,91.34,Active
1408,Outdoor Lantern Lighting,Camping,Lighting,10,91.24,183.15,Discontinued
1409,Trail Backpacks,Hiking,Backpacks,45,67.81,141.32,Active
1410,Carbon Paddles,Kayaking,Paddles,42,196.66,513.45,Discontinued
1411,Outdoor Shirts,Apparel,Shirts,8,12.78,19.98,Discontinued
1412,River Kayaks,Kayaking,Kayaks,31,150.84,419.68,Active
1413,Explorer Kayaks,Kayaking,Kayaks,42,53.46,111.08,Discontinued
1414,RainShell Jackets,Apparel,Jackets,56,88.05,211.26,Active
1415,TrailPro Hiking Boots,Footwear,Hiking Boots,52,143.45,308.56,Discontinued
1416,Outdoor Lantern Lighting,Camping,Lighting,42,139.36,354.86,Active
1417,Trail Backpacks,Hiking,Backpacks,1,216.88,514.72,Discontinued
1418,RainShell Jackets,Apparel,Jackets,11,40.92,69.1,Active
1419,Spin Reels,Fishing,Reels,20,30.31,47.73,Active
1420,Lake Rods,Fishing,Rods,16,244.5,567.59,Active
1421,Rechargeable Lighting,Camping,Lighting,37,168.2,340.25,Discontinued
1422,Aluminum Paddles,Kayaking,Paddles,45,155.48,328.81,Active
1423,River Kayaks,Kayaking,Kayaks,55,18.82,30.08,Active
1424,Adventure Backpacks,Hiking,Backpacks,40,96.18,151.95,Discontinued
1425,Rechargeable Lighting,Camping,Lighting,11,72.56,167.59,Discontinued
1426,TrailPro Hiking Boots,Footwear,Hiking Boots,10,172.37,468.21,Active
1427,Outdoor Lantern Lighting,Camping,Lighting,42,74.66,170.7,Active
1428,Carbon Paddles,Kayaking,Paddles,51,110.72,178.8,Discontinued
1429,Mountain Hiking Boots,Footwear,Hiking Boots,35,69.4,123.41,Active
1430,Carbon Paddles,Kayaking,Paddles,59,89.05,135.76,Active
1431,RainShell Jackets,Apparel,Jackets,15,75.68,116.33,Discontinued
1432,Summit Tents,Camping,Tents,38,136.35,358.02,Discontinued
1433,Rechargeable Lighting,Camping,Lighting,36,178.11,465.14,Active
1434,River Rods,Fishing,Rods,25,50.98,138.93,Active
1435,Outdoor Shirts,Apparel,Shirts,44,152.15,268.19,Active
1436,River Kayaks,Kayaking,Kayaks,4,100.91,245.17,Active
1437,Explorer Kayaks,Kayaking,Kayaks,12,156.09,372.98,Discontinued
1438,Moisture Shirts,Apparel,Shirts,34,78.84,215.52,Active
1439,Thermal Jackets,Apparel,Jackets,6,107.56,197.68,Active
1440,LED Camp Lighting,Camping,Lighting,4,236.77,386.21,Active
1441,Aluminum Paddles,Kayaking,Paddles,28,204.0,288.65,Active
1442,Explorer Trail Shoes,Footwear,Trail Shoes,35,174.43,409.47,Active
1443,Mountain Hiking Boots,Footwear,Hiking Boots,1,55.64,142.66,Discontinued
1444,Carbon Paddles,Kayaking,Paddles,59,248.61,578.18,Active
1445,Spin Reels,Fishing,Reels,34,171.89,452.88,Active
1446,Explorer Backpacks,Hiking,Backpacks,4,211.46,448.12,Discontinued
1447,Runner Trail Shoes,Footwear,Trail Shoes,59,99.59,155.21,Active
1448,Lake Rods,Fishing,Rods,14,81.8,148.14,Active
1449,Carbon Paddles,Kayaking,Paddles,42,231.53,625.31,Active
1450,Runner Trail Shoes,Footwear,Trail Shoes,22,95.38,215.72,Active
1451,RainShell Jackets,Apparel,Jackets,26,93.93,226.5,Active
1452,Explorer Tents,Camping,Tents,33,128.09,194.52,Active
1453,TrailPro Hiking Boots,Footwear,Hiking Boots,17,11.66,28.88,Active
1454,Adventure Trail Shoes,Footwear,Trail Shoes,12,81.83,163.63,Active
1455,Mountain Sleeping Bags,Camping,Sleeping Bags,23,211.45,343.94,Discontinued
1456,Mountain Sleeping Bags,Camping,Sleeping Bags,3,57.63,95.98,Active
1457,Explorer Trail Shoes,Footwear,Trail Shoes,43,89.49,129.25,Active
1458,Runner Trail Shoes,Footwear,Trail Shoes,52,111.06,241.02,Active
1459,Moisture Shirts,Apparel,Shirts,53,184.24,449.3,Discontinued
1460,Trail Backpacks,Hiking,Backpacks,23,200.25,315.71,Active
1461,River Kayaks,Kayaking,Kayaks,39,172.79,324.67,Active
1462,Adventure Trail Shoes,Footwear,Trail Shoes,28,77.73,117.81,Active
1463,Professional Rods,Fishing,Rods,50,132.7,232.13,Active
1464,StormGuard Jackets,Apparel,Jackets,46,206.95,347.22,Active
1465,River Kayaks,Kayaking,Kayaks,41,248.21,552.93,Active
1466,Trail Backpacks,Hiking,Backpacks,13,106.31,189.59,Active
1467,Mountain Hiking Boots,Footwear,Hiking Boots,25,57.91,151.15,Discontinued
1468,Tournament Reels,Fishing,Reels,22,161.99,279.27,Discontinued
1469,Mountain Hiking Boots,Footwear,Hiking Boots,8,112.5,165.64,Active
1470,Outdoor Shirts,Apparel,Shirts,58,180.78,315.6,Active
1471,Trail Backpacks,Hiking,Backpacks,14,22.51,54.98,Active
1472,Explorer Trail Shoes,Footwear,Trail Shoes,32,34.18,56.7,Active
1473,Performance Shirts,Apparel,Shirts,36,33.25,47.19,Active
1474,Moisture Shirts,Apparel,Shirts,38,204.41,498.78,Active
1475,Carbon Trekking Poles,Hiking,Trekking Poles,7,150.24,228.68,Active
1476,River Kayaks,Kayaking,Kayaks,42,150.77,403.62,Active
1477,Carbon Trekking Poles,Hiking,Trekking Poles,22,27.97,60.56,Active
1478,Carbon Paddles,Kayaking,Paddles,9,138.05,222.97,Active
1479,Explorer Trail Shoes,Footwear,Trail Shoes,29,244.03,647.38,Active
1480,TrailPro Hiking Boots,Footwear,Hiking Boots,33,110.56,298.94,Active
1481,Ultralight Trekking Poles,Hiking,Trekking Poles,37,242.2,437.3,Active
1482,Explorer Kayaks,Kayaking,Kayaks,35,205.49,430.1,Active
1483,Ultralight Trekking Poles,Hiking,Trekking Poles,26,102.2,254.59,Active
1484,Trail Backpacks,Hiking,Backpacks,45,48.4,82.52,Active
1485,Tournament Reels,Fishing,Reels,20,179.86,384.02,Active
1486,Moisture Shirts,Apparel,Shirts,35,38.58,66.11,Active
1487,StormGuard Jackets,Apparel,Jackets,60,45.55,120.12,Active
1488,StormGuard Jackets,Apparel,Jackets,14,245.21,683.0,Active
1489,Rechargeable Lighting,Camping,Lighting,21,161.84,446.86,Active
1490,Carbon Paddles,Kayaking,Paddles,21,108.0,243.66,Active
1491,Ocean Kayaks,Kayaking,Kayaks,12,62.63,172.32,Active
1492,Outdoor Lantern Lighting,Camping,Lighting,50,244.9,609.67,Active
1493,Aluminum Paddles,Kayaking,Paddles,36,218.81,500.64,Active
1494,TrailPro Hiking Boots,Footwear,Hiking Boots,52,74.51,164.99,Discontinued
1495,Carbon Trekking Poles,Hiking,Trekking Poles,10,185.15,371.68,Discontinued
1496,Cold Weather Sleeping Bags,Camping,Sleeping Bags,12,120.25,305.66,Active
1497,Tournament Reels,Fishing,Reels,20,53.3,95.67,Active
1498,Ultralight Trekking Poles,Hiking,Trekking Poles,5,155.88,233.39,Discontinued
1499,Ultralight Trekking Poles,Hiking,Trekking Poles,34,242.89,374.13,Active
1500,Explorer Kayaks,Kayaking,Kayaks,8,33.94,65.76,Active
1501,River Kayaks,Kayaking,Kayaks,10,69.6,105.59,Active
